Demo-ResponseID,QType,Condition,Dataset,Task,Response,DatasetOrder,TaskOrder,CorrectAnswer,RawDifference,AbsDifference,Percentage,LogError,ClustConf
R_3GpSsefaRA2fKPn,Exp,Ctrl,1,LargeClust1,94,2,6,60,34,34,0.5666666666666667,1.5440680443502757,NA
R_OvcnhhuTcC1NrUd,Exp,Ctrl,1,LargeClust1,93,2,4,60,33,33,0.55,1.5314789170422551,NA
R_25ZAlyZ4JbMsmjY,Exp,Ctrl,1,LargeClust1,90,2,5,60,30,30,0.5,1.4913616938342726,NA
R_3D8EknclrlmOC7O,Exp,Ctrl,1,LargeClust1,89,1,6,60,29,29,0.48333333333333334,1.4771212547196624,NA
R_3q9GgzKbk1Otp5O,Exp,Ctrl,1,LargeClust1,95,1,1,60,35,35,0.5833333333333334,1.5563025007672873,NA
R_qU6wX1va4fIlkbv,Exp,Ctrl,1,LargeClust1,60,1,4,60,0,0,0,0,NA
R_1HbfKcFKifrMMlc,Exp,Ctrl,1,LargeClust1,85,3,9,60,25,25,0.4166666666666667,1.414973347970818,NA
R_b7rKdHburf18qWJ,Exp,Ctrl,1,LargeClust1,81,1,7,60,21,21,0.35,1.3424226808222062,NA
R_1GIwzHXFwM5GaAN,Exp,Ctrl,1,LargeClust1,20,3,4,60,-40,40,0.6666666666666666,1.6127838567197355,NA
R_3CTSa5wMpWHZtWE,Exp,Ctrl,1,LargeClust1,86,1,1,60,26,26,0.43333333333333335,1.4313637641589874,NA
R_2anUpyXVLx94k1W,Exp,Ctrl,1,LargeClust1,82,3,1,60,22,22,0.36666666666666664,1.3617278360175928,NA
R_2qa3hYvHBBxnKIN,Exp,Ctrl,1,LargeClust1,90,1,3,60,30,30,0.5,1.4913616938342726,NA
R_SNTJVpXYyCDa1mp,Exp,Ctrl,1,LargeClust1,82,1,3,60,22,22,0.36666666666666664,1.3617278360175928,NA
R_2SccHh5ZoHws5d7,Exp,Ctrl,1,LargeClust1,66,2,5,60,6,6,0.1,0.8450980400142568,NA
R_1C6ZLfppnr2hHJ3,Exp,Ctrl,1,LargeClust1,100,3,3,60,40,40,0.6666666666666666,1.6127838567197355,NA
R_8d1VqNkok6YG0zD,Exp,Ctrl,1,LargeClust1,91,3,5,60,31,31,0.5166666666666667,1.505149978319906,NA
R_1PRB2ZJPaDyYg5u,Exp,Ctrl,1,LargeClust1,95,1,1,60,35,35,0.5833333333333334,1.5563025007672873,NA
R_x8YEnmKnNoodq4p,Exp,Ctrl,1,LargeClust1,92,1,4,60,32,32,0.5333333333333333,1.5185139398778875,NA
R_1eCxEeBOx2YYlnG,Exp,Ctrl,1,NumNodes,25,2,3,30,-5,5,0.16666666666666666,0.7781512503836436,NA
R_2CJlxPVOq40Kmxe,Exp,Ctrl,1,NumNodes,30,2,9,30,0,0,0,0,NA
R_24vK9Ysod7NA3HT,Exp,Ctrl,1,NumNodes,26,2,9,30,-4,4,0.13333333333333333,0.6989700043360189,NA
R_3Jx9Rmx7OIyFX2Q,Exp,Ctrl,1,NumNodes,30,1,7,30,0,0,0,0,NA
R_2Wu1IecDGOrW6TA,Exp,Ctrl,1,NumNodes,30,3,2,30,0,0,0,0,NA
R_u2ZAG9wWFqQUpqx,Exp,Ctrl,1,NumNodes,610,3,3,30,580,580,19.333333333333332,2.7641761323903307,NA
R_22LaNVUxSxEtSEu,Exp,Ctrl,1,NumNodes,25,2,2,30,-5,5,0.16666666666666666,0.7781512503836436,NA
R_245HR5qf4i26YuB,Exp,Ctrl,1,NumNodes,30,2,9,30,0,0,0,0,NA
R_3hn1MQpb4O4wlKC,Exp,Ctrl,1,NumNodes,29,3,7,30,-1,1,0.03333333333333333,0.3010299956639812,NA
R_3dQSzkNCGWlgHBO,Exp,Ctrl,1,NumNodes,30,2,8,30,0,0,0,0,NA
R_10IubgweXpWotmV,Exp,Ctrl,1,NumNodes,27,2,8,30,-3,3,0.1,0.6020599913279624,NA
R_0UIpYxjoSUtn5aV,Exp,Ctrl,1,NumNodes,30,1,5,30,0,0,0,0,NA
R_2U5ZrsyHdj3qLbg,Exp,Ctrl,1,NumNodes,25,1,2,30,-5,5,0.16666666666666666,0.7781512503836436,NA
R_1lzNMXJy2mOiXMg,Exp,Ctrl,1,NumNodes,25,1,2,30,-5,5,0.16666666666666666,0.7781512503836436,NA
R_1kUNKdrtFIWsbQV,Exp,Ctrl,1,NumNodes,27,2,8,30,-3,3,0.1,0.6020599913279624,NA
R_uet7UtnWMSL9e93,Exp,Ctrl,1,NumNodes,25,1,3,30,-5,5,0.16666666666666666,0.7781512503836436,NA
R_1LiKhFg1Ndfoemx,Exp,Ctrl,1,NumNodes,30,3,7,30,0,0,0,0,NA
R_PI124y0stIWTPEJ,Exp,Ctrl,1,NumNodes,32,1,4,30,2,2,0.06666666666666667,0.47712125471966244,NA
R_1IZ5GSHgwJWj0ek,Exp,Ctrl,1,NumNodes,35,2,5,30,5,5,0.16666666666666666,0.7781512503836436,NA
R_2zGYntlcXNo6Slz,Exp,Ctrl,1,NumNodes,30,3,3,30,0,0,0,0,NA
R_1eVIF7UtWqNpTNC,Exp,Ctrl,1,NumNodes,32,1,7,30,2,2,0.06666666666666667,0.47712125471966244,NA
R_ehNBFpp3mcRVJ2p,Exp,Ctrl,1,NumNodes,31,2,3,30,1,1,0.03333333333333333,0.3010299956639812,NA
R_UFPXG5SyTMSxzzP,Exp,Ctrl,1,NumNodes,29,2,9,30,-1,1,0.03333333333333333,0.3010299956639812,NA
R_b43e3ri4GTS9iOR,Exp,Ctrl,1,NumNodes,30,2,8,30,0,0,0,0,NA
R_sNWCgNnh8BjhxlL,Exp,Ctrl,1,NumNodes,25,3,5,30,-5,5,0.16666666666666666,0.7781512503836436,NA
R_3RqKAcO9ROqWqN8,Exp,Ctrl,1,NumNodes,30,3,5,30,0,0,0,0,NA
R_1IuAyejJJGlWyM2,Exp,Ctrl,1,NumNodes,40,2,9,30,10,10,0.3333333333333333,1.0413926851582251,NA
R_QgOzhzGgb18gj9T,Exp,Ctrl,1,NumNodes,20,1,9,30,-10,10,0.3333333333333333,1.0413926851582251,NA
R_3qjNDydmEsYhWPf,Exp,Ctrl,1,NumNodes,27,1,2,30,-3,3,0.1,0.6020599913279624,NA
R_aiaGnR9abM343Hb,Exp,Ctrl,1,NumNodes,21,1,2,30,-9,9,0.3,1,NA
R_1DzNm3T7cdPfJOF,Exp,Ctrl,1,NumNodes,33,1,5,30,3,3,0.1,0.6020599913279624,NA
R_2SicdlEiS4QFlxC,Exp,Ctrl,1,NumNodes,30,1,3,30,0,0,0,0,NA
R_2pQqNuyAcftDMeo,Exp,Ctrl,1,NumNodes,41,3,9,30,11,11,0.36666666666666664,1.0791812460476249,NA
R_Q5IrI9t8qil4nmN,Exp,Ctrl,1,NumNodes,35,1,5,30,5,5,0.16666666666666666,0.7781512503836436,NA
R_z6BS2dmBgIWvJNn,Exp,Ctrl,1,NumNodes,24,2,6,30,-6,6,0.2,0.8450980400142568,NA
R_1CI3aCGE5xKCFCj,Exp,Ctrl,1,NumNodes,30,3,2,30,0,0,0,0,NA
R_2fwjQEliDHspYNx,Exp,Ctrl,1,NumNodes,25,3,8,30,-5,5,0.16666666666666666,0.7781512503836436,NA
R_x4scLYm0fIiArnj,Exp,Ctrl,1,NumNodes,31,1,2,30,1,1,0.03333333333333333,0.3010299956639812,NA
R_2YynfVWT2jq4LyT,Exp,Ctrl,1,NumNodes,28,3,8,30,-2,2,0.06666666666666667,0.47712125471966244,NA
R_2zNIzg2C6m2qsBI,Exp,Ctrl,1,NumNodes,27,3,1,30,-3,3,0.1,0.6020599913279624,NA
R_RnmRhX6Xw5EGdcB,Exp,Ctrl,1,NumNodes,32,1,3,30,2,2,0.06666666666666667,0.47712125471966244,NA
R_UfOSvzbMxnRgwDL,Exp,Ctrl,1,NumNodes,30,3,6,30,0,0,0,0,NA
R_2qr7KgyabK6sQ8w,Exp,Ctrl,1,NumNodes,30,2,9,30,0,0,0,0,NA
R_2b15UKnjwpnBStk,Exp,Ctrl,1,NumNodes,18,2,4,30,-12,12,0.4,1.1139433523068367,NA
R_p4wUuqXU6Gwvdsd,Exp,Ctrl,1,NumNodes,27,2,6,30,-3,3,0.1,0.6020599913279624,NA
R_3P655E62t7ufi2T,Exp,Ctrl,1,NumNodes,25,2,7,30,-5,5,0.16666666666666666,0.7781512503836436,NA
R_9BSXN7lOzq3H5kd,Exp,Ctrl,1,NumNodes,29,1,6,30,-1,1,0.03333333333333333,0.3010299956639812,NA
R_2E66vKkii2jLqm7,Exp,Ctrl,1,NumNodes,24,2,2,30,-6,6,0.2,0.8450980400142568,NA
R_33wqVd2VWgIIZxm,Exp,Ctrl,1,NumNodes,24,3,8,30,-6,6,0.2,0.8450980400142568,NA
R_1LtYLpObTUqguYp,Exp,Ctrl,1,NumNodes,28,2,4,30,-2,2,0.06666666666666667,0.47712125471966244,NA
R_3GpSsefaRA2fKPn,Exp,Ctrl,1,NumNodes,30,2,5,30,0,0,0,0,NA
R_OvcnhhuTcC1NrUd,Exp,Ctrl,1,NumNodes,28,2,3,30,-2,2,0.06666666666666667,0.47712125471966244,NA
R_25ZAlyZ4JbMsmjY,Exp,Ctrl,1,NumNodes,30,2,1,30,0,0,0,0,NA
R_3D8EknclrlmOC7O,Exp,Ctrl,1,NumNodes,28,1,9,30,-2,2,0.06666666666666667,0.47712125471966244,NA
R_3q9GgzKbk1Otp5O,Exp,Ctrl,1,NumNodes,30,1,8,30,0,0,0,0,NA
R_qU6wX1va4fIlkbv,Exp,Ctrl,1,NumNodes,32,1,7,30,2,2,0.06666666666666667,0.47712125471966244,NA
R_1HbfKcFKifrMMlc,Exp,Ctrl,1,NumNodes,30,3,1,30,0,0,0,0,NA
R_b7rKdHburf18qWJ,Exp,Ctrl,1,NumNodes,32,1,4,30,2,2,0.06666666666666667,0.47712125471966244,NA
R_1GIwzHXFwM5GaAN,Exp,Ctrl,1,NumNodes,31,3,9,30,1,1,0.03333333333333333,0.3010299956639812,NA
R_3CTSa5wMpWHZtWE,Exp,Ctrl,1,NumNodes,35,1,4,30,5,5,0.16666666666666666,0.7781512503836436,NA
R_2anUpyXVLx94k1W,Exp,Ctrl,1,NumNodes,27,3,2,30,-3,3,0.1,0.6020599913279624,NA
R_2qa3hYvHBBxnKIN,Exp,Ctrl,1,NumNodes,29,1,2,30,-1,1,0.03333333333333333,0.3010299956639812,NA
R_SNTJVpXYyCDa1mp,Exp,Ctrl,1,NumNodes,32,1,8,30,2,2,0.06666666666666667,0.47712125471966244,NA
R_2SccHh5ZoHws5d7,Exp,Ctrl,1,NumNodes,200,2,1,30,170,170,5.666666666666667,2.2329961103921536,NA
R_1C6ZLfppnr2hHJ3,Exp,Ctrl,1,NumNodes,30,3,4,30,0,0,0,0,NA
R_8d1VqNkok6YG0zD,Exp,Ctrl,1,NumNodes,30,3,4,30,0,0,0,0,NA
R_1PRB2ZJPaDyYg5u,Exp,Ctrl,1,NumNodes,28,1,4,30,-2,2,0.06666666666666667,0.47712125471966244,NA
R_x8YEnmKnNoodq4p,Exp,Ctrl,1,NumNodes,20,1,3,30,-10,10,0.3333333333333333,1.0413926851582251,NA
R_1eCxEeBOx2YYlnG,Exp,Ctrl,1,AvgDeg,20,2,9,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_2CJlxPVOq40Kmxe,Exp,Ctrl,1,AvgDeg,15,2,5,22.466666666666665,-7.466666666666665,7.466666666666665,0.33234421364985156,0.9277124619002756,NA
R_24vK9Ysod7NA3HT,Exp,Ctrl,1,AvgDeg,22,2,6,22.466666666666665,-0.466666666666665,0.466666666666665,0.020771513353115653,0.1663314217665245,NA
R_3Jx9Rmx7OIyFX2Q,Exp,Ctrl,1,AvgDeg,20,1,6,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_2Wu1IecDGOrW6TA,Exp,Ctrl,1,AvgDeg,20,3,8,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_u2ZAG9wWFqQUpqx,Exp,Ctrl,1,AvgDeg,25,3,4,22.466666666666665,2.533333333333335,2.533333333333335,0.11275964391691402,0.548184610545108,NA
R_22LaNVUxSxEtSEu,Exp,Ctrl,1,AvgDeg,8,2,4,22.466666666666665,-14.466666666666665,14.466666666666665,0.6439169139465876,1.1893967258352185,NA
R_245HR5qf4i26YuB,Exp,Ctrl,1,AvgDeg,12,2,5,22.466666666666665,-10.466666666666665,10.466666666666665,0.4658753709198813,1.0594371878518676,NA
R_3hn1MQpb4O4wlKC,Exp,Ctrl,1,AvgDeg,7,3,8,22.466666666666665,-15.466666666666665,15.466666666666665,0.6884272997032641,1.2166056942039845,NA
R_3dQSzkNCGWlgHBO,Exp,Ctrl,1,AvgDeg,18,2,3,22.466666666666665,-4.466666666666665,4.466666666666665,0.1988130563798219,0.7377225933280354,NA
R_10IubgweXpWotmV,Exp,Ctrl,1,AvgDeg,125,2,4,22.466666666666665,102.53333333333333,102.53333333333333,4.56379821958457,2.0150801966728773,NA
R_0UIpYxjoSUtn5aV,Exp,Ctrl,1,AvgDeg,10,1,7,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_2U5ZrsyHdj3qLbg,Exp,Ctrl,1,AvgDeg,10,1,7,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_2WO6qswPY1xZfmu,Exp,Ctrl,1,AvgDeg,15,2,1,22.466666666666665,-7.466666666666665,7.466666666666665,0.33234421364985156,0.9277124619002756,NA
R_1lzNMXJy2mOiXMg,Exp,Ctrl,1,AvgDeg,10,1,5,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_1kUNKdrtFIWsbQV,Exp,Ctrl,1,AvgDeg,6,2,7,22.466666666666665,-16.466666666666665,16.466666666666665,0.7329376854599406,1.2422100322640641,NA
R_uet7UtnWMSL9e93,Exp,Ctrl,1,AvgDeg,15,1,5,22.466666666666665,-7.466666666666665,7.466666666666665,0.33234421364985156,0.9277124619002756,NA
R_1LiKhFg1Ndfoemx,Exp,Ctrl,1,AvgDeg,15,3,6,22.466666666666665,-7.466666666666665,7.466666666666665,0.33234421364985156,0.9277124619002756,NA
R_PI124y0stIWTPEJ,Exp,Ctrl,1,AvgDeg,10,1,8,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_1IZ5GSHgwJWj0ek,Exp,Ctrl,1,AvgDeg,50,2,4,22.466666666666665,27.533333333333335,27.533333333333335,1.2255192878338281,1.4553525099574909,NA
R_2zGYntlcXNo6Slz,Exp,Ctrl,1,AvgDeg,22,3,4,22.466666666666665,-0.466666666666665,0.466666666666665,0.020771513353115653,0.1663314217665245,NA
R_1eVIF7UtWqNpTNC,Exp,Ctrl,1,AvgDeg,10,1,9,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_ehNBFpp3mcRVJ2p,Exp,Ctrl,1,AvgDeg,10,2,8,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_UFPXG5SyTMSxzzP,Exp,Ctrl,1,AvgDeg,5,2,8,22.466666666666665,-17.466666666666665,17.466666666666665,0.7774480712166172,1.2663885100087673,NA
R_b43e3ri4GTS9iOR,Exp,Ctrl,1,AvgDeg,30,2,6,22.466666666666665,7.533333333333335,7.533333333333335,0.3353115727002968,0.9311187105921872,NA
R_sNWCgNnh8BjhxlL,Exp,Ctrl,1,AvgDeg,100,3,2,22.466666666666665,77.53333333333333,77.53333333333333,3.451038575667656,1.8950540313954016,NA
R_3RqKAcO9ROqWqN8,Exp,Ctrl,1,AvgDeg,20,3,7,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_1IuAyejJJGlWyM2,Exp,Ctrl,1,AvgDeg,20,2,5,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_QgOzhzGgb18gj9T,Exp,Ctrl,1,AvgDeg,30,1,3,22.466666666666665,7.533333333333335,7.533333333333335,0.3353115727002968,0.9311187105921872,NA
R_3qjNDydmEsYhWPf,Exp,Ctrl,1,AvgDeg,35,1,9,22.466666666666665,12.533333333333335,12.533333333333335,0.5578635014836797,1.1314047788575317,NA
R_aiaGnR9abM343Hb,Exp,Ctrl,1,AvgDeg,10,1,9,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_1DzNm3T7cdPfJOF,Exp,Ctrl,1,AvgDeg,12,1,2,22.466666666666665,-10.466666666666665,10.466666666666665,0.4658753709198813,1.0594371878518676,NA
R_2SicdlEiS4QFlxC,Exp,Ctrl,1,AvgDeg,18,1,9,22.466666666666665,-4.466666666666665,4.466666666666665,0.1988130563798219,0.7377225933280354,NA
R_2pQqNuyAcftDMeo,Exp,Ctrl,1,AvgDeg,200,3,6,22.466666666666665,177.53333333333333,177.53333333333333,7.902077151335312,2.251719313620309,NA
R_Q5IrI9t8qil4nmN,Exp,Ctrl,1,AvgDeg,20,1,7,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_z6BS2dmBgIWvJNn,Exp,Ctrl,1,AvgDeg,20,2,8,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_1CI3aCGE5xKCFCj,Exp,Ctrl,1,AvgDeg,30,3,4,22.466666666666665,7.533333333333335,7.533333333333335,0.3353115727002968,0.9311187105921872,NA
R_2fwjQEliDHspYNx,Exp,Ctrl,1,AvgDeg,4,3,1,22.466666666666665,-18.466666666666665,18.466666666666665,0.8219584569732937,1.289291592392737,NA
R_x4scLYm0fIiArnj,Exp,Ctrl,1,AvgDeg,35,1,4,22.466666666666665,12.533333333333335,12.533333333333335,0.5578635014836797,1.1314047788575317,NA
R_2YynfVWT2jq4LyT,Exp,Ctrl,1,AvgDeg,11,3,3,22.466666666666665,-11.466666666666665,11.466666666666665,0.5103857566765578,1.0957503474808177,NA
R_2zNIzg2C6m2qsBI,Exp,Ctrl,1,AvgDeg,12,3,9,22.466666666666665,-10.466666666666665,10.466666666666665,0.4658753709198813,1.0594371878518676,NA
R_RnmRhX6Xw5EGdcB,Exp,Ctrl,1,AvgDeg,14,1,6,22.466666666666665,-8.466666666666665,8.466666666666665,0.37685459940652816,0.9761970853273751,NA
R_UfOSvzbMxnRgwDL,Exp,Ctrl,1,AvgDeg,8,3,4,22.466666666666665,-14.466666666666665,14.466666666666665,0.6439169139465876,1.1893967258352185,NA
R_2qr7KgyabK6sQ8w,Exp,Ctrl,1,AvgDeg,30,2,7,22.466666666666665,7.533333333333335,7.533333333333335,0.3353115727002968,0.9311187105921872,NA
R_2b15UKnjwpnBStk,Exp,Ctrl,1,AvgDeg,5,2,9,22.466666666666665,-17.466666666666665,17.466666666666665,0.7774480712166172,1.2663885100087673,NA
R_p4wUuqXU6Gwvdsd,Exp,Ctrl,1,AvgDeg,20,2,7,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_3P655E62t7ufi2T,Exp,Ctrl,1,AvgDeg,10,2,1,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_9BSXN7lOzq3H5kd,Exp,Ctrl,1,AvgDeg,11,1,7,22.466666666666665,-11.466666666666665,11.466666666666665,0.5103857566765578,1.0957503474808177,NA
R_2E66vKkii2jLqm7,Exp,Ctrl,1,AvgDeg,6,2,5,22.466666666666665,-16.466666666666665,16.466666666666665,0.7329376854599406,1.2422100322640641,NA
R_33wqVd2VWgIIZxm,Exp,Ctrl,1,AvgDeg,563,3,5,22.466666666666665,540.5333333333333,540.5333333333333,24.059347181008903,2.7336251941786633,NA
R_1LtYLpObTUqguYp,Exp,Ctrl,1,AvgDeg,5,2,5,22.466666666666665,-17.466666666666665,17.466666666666665,0.7774480712166172,1.2663885100087673,NA
R_3GpSsefaRA2fKPn,Exp,Ctrl,1,AvgDeg,10,2,7,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_OvcnhhuTcC1NrUd,Exp,Ctrl,1,AvgDeg,6,2,7,22.466666666666665,-16.466666666666665,16.466666666666665,0.7329376854599406,1.2422100322640641,NA
R_25ZAlyZ4JbMsmjY,Exp,Ctrl,1,AvgDeg,15,2,9,22.466666666666665,-7.466666666666665,7.466666666666665,0.33234421364985156,0.9277124619002756,NA
R_3D8EknclrlmOC7O,Exp,Ctrl,1,AvgDeg,185,1,4,22.466666666666665,162.53333333333333,162.53333333333333,7.234421364985164,2.2136062891507047,NA
R_3q9GgzKbk1Otp5O,Exp,Ctrl,1,AvgDeg,12,1,3,22.466666666666665,-10.466666666666665,10.466666666666665,0.4658753709198813,1.0594371878518676,NA
R_qU6wX1va4fIlkbv,Exp,Ctrl,1,AvgDeg,30,1,8,22.466666666666665,7.533333333333335,7.533333333333335,0.3353115727002968,0.9311187105921872,NA
R_1HbfKcFKifrMMlc,Exp,Ctrl,1,AvgDeg,13,3,4,22.466666666666665,-9.466666666666665,9.466666666666665,0.4213649851632047,1.0198083933535524,NA
R_b7rKdHburf18qWJ,Exp,Ctrl,1,AvgDeg,20,1,6,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_1GIwzHXFwM5GaAN,Exp,Ctrl,1,AvgDeg,20,3,2,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_3CTSa5wMpWHZtWE,Exp,Ctrl,1,AvgDeg,9,1,2,22.466666666666665,-13.466666666666665,13.466666666666665,0.5994065281899109,1.1603684747928482,NA
R_2anUpyXVLx94k1W,Exp,Ctrl,1,AvgDeg,40,3,9,22.466666666666665,17.533333333333335,17.533333333333335,0.7804154302670624,1.267953536862395,NA
R_2qa3hYvHBBxnKIN,Exp,Ctrl,1,AvgDeg,4,1,7,22.466666666666665,-18.466666666666665,18.466666666666665,0.8219584569732937,1.289291592392737,NA
R_SNTJVpXYyCDa1mp,Exp,Ctrl,1,AvgDeg,4,1,2,22.466666666666665,-18.466666666666665,18.466666666666665,0.8219584569732937,1.289291592392737,NA
R_2SccHh5ZoHws5d7,Exp,Ctrl,1,AvgDeg,150,2,9,22.466666666666665,127.53333333333333,127.53333333333333,5.676557863501484,2.1090157705111308,NA
R_1C6ZLfppnr2hHJ3,Exp,Ctrl,1,AvgDeg,20,3,5,22.466666666666665,-2.466666666666665,2.466666666666665,0.10979228486646878,0.5399120845791177,NA
R_8d1VqNkok6YG0zD,Exp,Ctrl,1,AvgDeg,10,3,7,22.466666666666665,-12.466666666666665,12.466666666666665,0.5548961424332344,1.1292601103909425,NA
R_1PRB2ZJPaDyYg5u,Exp,Ctrl,1,AvgDeg,15,1,6,22.466666666666665,-7.466666666666665,7.466666666666665,0.33234421364985156,0.9277124619002756,NA
R_x8YEnmKnNoodq4p,Exp,Ctrl,1,AvgDeg,15,1,8,22.466666666666665,-7.466666666666665,7.466666666666665,0.33234421364985156,0.9277124619002756,NA
R_1eCxEeBOx2YYlnG,Exp,Ctrl,1,NumLinks,280,2,1,337,-57,57,0.16913946587537093,1.7634279935629373,NA
R_2CJlxPVOq40Kmxe,Exp,Ctrl,1,NumLinks,450,2,7,337,113,113,0.3353115727002967,2.0569048513364727,NA
R_24vK9Ysod7NA3HT,Exp,Ctrl,1,NumLinks,400,2,2,337,63,63,0.18694362017804153,1.806179973983887,NA
R_3Jx9Rmx7OIyFX2Q,Exp,Ctrl,1,NumLinks,1e3,1,1,337,663,663,1.967359050445104,2.8221680793680175,NA
R_2Wu1IecDGOrW6TA,Exp,Ctrl,1,NumLinks,300,3,6,337,-37,37,0.10979228486646884,1.5797835966168101,NA
R_u2ZAG9wWFqQUpqx,Exp,Ctrl,1,NumLinks,610,3,1,337,273,273,0.8100890207715133,2.437750562820388,NA
R_22LaNVUxSxEtSEu,Exp,Ctrl,1,NumLinks,500,2,5,337,163,163,0.4836795252225519,2.214843848047698,NA
R_245HR5qf4i26YuB,Exp,Ctrl,1,NumLinks,320,2,3,337,-17,17,0.050445103857566766,1.255272505103306,NA
R_3hn1MQpb4O4wlKC,Exp,Ctrl,1,NumLinks,345,3,6,337,8,8,0.02373887240356083,0.9542425094393249,NA
R_3dQSzkNCGWlgHBO,Exp,Ctrl,1,NumLinks,400,2,9,337,63,63,0.18694362017804153,1.806179973983887,NA
R_10IubgweXpWotmV,Exp,Ctrl,1,NumLinks,100,2,2,337,-237,237,0.7032640949554896,2.376576957056512,NA
R_0UIpYxjoSUtn5aV,Exp,Ctrl,1,NumLinks,310,1,1,337,-27,27,0.08011869436201781,1.4471580313422192,NA
R_2U5ZrsyHdj3qLbg,Exp,Ctrl,1,NumLinks,70,1,9,337,-267,267,0.7922848664688428,2.428134794028789,NA
R_2WO6qswPY1xZfmu,Exp,Ctrl,1,NumLinks,250,2,4,337,-87,87,0.258160237388724,1.9444826721501687,NA
R_1lzNMXJy2mOiXMg,Exp,Ctrl,1,NumLinks,200,1,9,337,-137,137,0.4065281899109792,2.1398790864012365,NA
R_1kUNKdrtFIWsbQV,Exp,Ctrl,1,NumLinks,600,2,1,337,263,263,0.7804154302670623,2.4216039268698313,NA
R_uet7UtnWMSL9e93,Exp,Ctrl,1,NumLinks,350,1,1,337,13,13,0.03857566765578635,1.146128035678238,NA
R_1LiKhFg1Ndfoemx,Exp,Ctrl,1,NumLinks,375,3,2,337,38,38,0.11275964391691394,1.591064607026499,NA
R_PI124y0stIWTPEJ,Exp,Ctrl,1,NumLinks,300,1,1,337,-37,37,0.10979228486646884,1.5797835966168101,NA
R_1IZ5GSHgwJWj0ek,Exp,Ctrl,1,NumLinks,1700,2,7,337,1363,1363,4.044510385756676,3.13481437032046,NA
R_2zGYntlcXNo6Slz,Exp,Ctrl,1,NumLinks,660,3,2,337,323,323,0.9584569732937686,2.510545010206612,NA
R_1eVIF7UtWqNpTNC,Exp,Ctrl,1,NumLinks,150,1,1,337,-187,187,0.5548961424332344,2.27415784926368,NA
R_ehNBFpp3mcRVJ2p,Exp,Ctrl,1,NumLinks,150,2,5,337,-187,187,0.5548961424332344,2.27415784926368,NA
R_UFPXG5SyTMSxzzP,Exp,Ctrl,1,NumLinks,70,2,7,337,-267,267,0.7922848664688428,2.428134794028789,NA
R_b43e3ri4GTS9iOR,Exp,Ctrl,1,NumLinks,500,2,1,337,163,163,0.4836795252225519,2.214843848047698,NA
R_sNWCgNnh8BjhxlL,Exp,Ctrl,1,NumLinks,2e3,3,9,337,1663,1663,4.9347181008902075,3.2211533219547053,NA
R_3RqKAcO9ROqWqN8,Exp,Ctrl,1,NumLinks,650,3,8,337,313,313,0.9287833827893175,2.496929648073215,NA
R_1IuAyejJJGlWyM2,Exp,Ctrl,1,NumLinks,800,2,8,337,463,463,1.3738872403560831,2.6665179805548807,NA
R_QgOzhzGgb18gj9T,Exp,Ctrl,1,NumLinks,500,1,2,337,163,163,0.4836795252225519,2.214843848047698,NA
R_3qjNDydmEsYhWPf,Exp,Ctrl,1,NumLinks,100,1,5,337,-237,237,0.7032640949554896,2.376576957056512,NA
R_aiaGnR9abM343Hb,Exp,Ctrl,1,NumLinks,215,1,1,337,-122,122,0.3620178041543027,2.089905111439398,NA
R_1DzNm3T7cdPfJOF,Exp,Ctrl,1,NumLinks,384,1,4,337,47,47,0.1394658753709199,1.6812412373755872,NA
R_2SicdlEiS4QFlxC,Exp,Ctrl,1,NumLinks,210,1,8,337,-127,127,0.3768545994065282,2.1072099696478683,NA
