Condition,Dataset,MaxValue,NodeID,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted,NodeValue,Task,NodeRank,correct
Ctrl,5,51,Ctrl_5_141.9_144.7,141.9,144.7,295.625,301.4583333333333,1,ClickHighDeg,12,FALSE
Ctrl,6,25,Ctrl_6_152.2_161.2,152.2,161.2,317.0833333333333,335.8333333333333,13,ClickHighDeg,5,FALSE
Ctrl,6,25,Ctrl_6_141.1_141.9,141.1,141.9,293.9583333333333,295.625,8,ClickHighDeg,10,FALSE
Ctrl,6,25,Ctrl_6_219.2_184,219.2,184,456.6666666666667,383.3333333333333,12,ClickHighDeg,6,FALSE
Ctrl,6,25,Ctrl_6_179.2_114,179.2,114,373.3333333333333,237.5,10,ClickHighDeg,8,FALSE
Ctrl,6,25,Ctrl_6_169.2_114.8,169.2,114.8,352.5,239.16666666666666,5,ClickHighDeg,13,FALSE
Ctrl,6,25,Ctrl_6_121.4_224.4,121.4,224.4,252.91666666666666,467.5,3,ClickHighDeg,15,FALSE
Ctrl,6,25,Ctrl_6_108.2_146.8,108.2,146.8,225.41666666666666,305.8333333333333,6,ClickHighDeg,12,FALSE
Ctrl,6,25,Ctrl_6_136.4_179.8,136.4,179.8,284.1666666666667,374.5833333333333,10,ClickHighDeg,8,FALSE
Ctrl,6,25,Ctrl_6_50.2_258.1,50.2,258.1,104.58333333333333,537.7083333333334,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_163.5_173.9,163.5,173.9,340.625,362.2916666666667,3,ClickHighDeg,15,FALSE
Ctrl,6,25,Ctrl_6_126.9_139.3,126.9,139.3,264.375,290.2083333333333,10,ClickHighDeg,8,FALSE
Ctrl,6,25,Ctrl_6_228.9_140,228.9,140,476.875,291.6666666666667,9,ClickHighDeg,9,FALSE
Ctrl,6,25,Ctrl_6_155.2_276.1,155.2,276.1,323.3333333333333,575.2083333333334,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_83.9_179,83.9,179,174.79166666666666,372.9166666666667,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_174.5_114.4,174.5,114.4,363.5416666666667,238.33333333333334,6,ClickHighDeg,12,FALSE
Ctrl,6,25,Ctrl_6_95.2_83.3,95.2,83.3,198.33333333333334,173.54166666666666,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_171.3_131.1,171.3,131.1,356.875,273.125,22,ClickHighDeg,2,FALSE
Ctrl,6,25,Ctrl_6_226.3_106.7,226.3,106.7,471.4583333333333,222.29166666666666,5,ClickHighDeg,13,FALSE
Ctrl,6,25,Ctrl_6_111.1_66.1,111.1,66.1,231.45833333333334,137.70833333333334,3,ClickHighDeg,15,FALSE
Ctrl,6,25,Ctrl_6_204.6_160.1,204.6,160.1,426.25,333.5416666666667,18,ClickHighDeg,3,FALSE
Ctrl,6,25,Ctrl_6_129.3_205,129.3,205,269.375,427.0833333333333,3,ClickHighDeg,15,FALSE
Ctrl,6,25,Ctrl_6_155.3_137.3,155.3,137.3,323.5416666666667,286.0416666666667,4,ClickHighDeg,14,FALSE
Ctrl,6,25,Ctrl_6_184.1_124.1,184.1,124.1,383.5416666666667,258.5416666666667,7,ClickHighDeg,11,FALSE
Ctrl,6,25,Ctrl_6_186.9_117,186.9,117,389.375,243.75,4,ClickHighDeg,14,FALSE
Ctrl,6,25,Ctrl_6_105.8_82,105.8,82,220.41666666666666,170.83333333333334,5,ClickHighDeg,13,FALSE
Ctrl,6,25,Ctrl_6_131.4_123.8,131.4,123.8,273.75,257.9166666666667,8,ClickHighDeg,10,FALSE
Ctrl,6,25,Ctrl_6_144_286.4,144,286.4,300,596.6666666666666,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_210.7_177.8,210.7,177.8,438.9583333333333,370.4166666666667,8,ClickHighDeg,10,FALSE
Ctrl,6,25,Ctrl_6_184.3_209.3,184.3,209.3,383.9583333333333,436.0416666666667,9,ClickHighDeg,9,FALSE
Ctrl,6,25,Ctrl_6_108.7_113.5,108.7,113.5,226.45833333333334,236.45833333333334,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_132.4_149.3,132.4,149.3,275.8333333333333,311.0416666666667,6,ClickHighDeg,12,FALSE
Ctrl,6,25,Ctrl_6_188.7_189.3,188.7,189.3,393.125,394.375,11,ClickHighDeg,7,FALSE
Ctrl,6,25,Ctrl_6_83.9_200.9,83.9,200.9,174.79166666666666,418.5416666666667,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_63.5_158.7,63.5,158.7,132.29166666666666,330.625,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_173.1_106.4,173.1,106.4,360.625,221.66666666666666,5,ClickHighDeg,13,FALSE
Ctrl,6,25,Ctrl_6_141.9_58.7,141.9,58.7,295.625,122.29166666666667,3,ClickHighDeg,15,FALSE
Ctrl,6,25,Ctrl_6_119.7_212.9,119.7,212.9,249.375,443.5416666666667,4,ClickHighDeg,14,FALSE
Ctrl,6,25,Ctrl_6_97_200.3,97,200.3,202.08333333333334,417.2916666666667,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_85.8_186.6,85.8,186.6,178.75,388.75,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_257.2_136.1,257.2,136.1,535.8333333333334,283.5416666666667,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_191.5_223.1,191.5,223.1,398.9583333333333,464.7916666666667,4,ClickHighDeg,14,FALSE
Ctrl,6,25,Ctrl_6_172.9_152.2,172.9,152.2,360.2083333333333,317.0833333333333,8,ClickHighDeg,10,FALSE
Ctrl,6,25,Ctrl_6_151.3_148.4,151.3,148.4,315.2083333333333,309.1666666666667,5,ClickHighDeg,13,FALSE
Ctrl,6,25,Ctrl_6_216.8_189.7,216.8,189.7,451.6666666666667,395.2083333333333,6,ClickHighDeg,12,FALSE
Ctrl,6,25,Ctrl_6_276.5_127.7,276.5,127.7,576.0416666666666,266.0416666666667,4,ClickHighDeg,14,FALSE
Ctrl,6,25,Ctrl_6_196.5_262.7,196.5,262.7,409.375,547.2916666666666,5,ClickHighDeg,13,FALSE
Ctrl,6,25,Ctrl_6_208.8_54.9,208.8,54.9,435,114.375,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_196.4_118.3,196.4,118.3,409.1666666666667,246.45833333333334,6,ClickHighDeg,12,FALSE
Ctrl,6,25,Ctrl_6_163.5_183.1,163.5,183.1,340.625,381.4583333333333,10,ClickHighDeg,8,FALSE
Ctrl,6,25,Ctrl_6_159.5_178.2,159.5,178.2,332.2916666666667,371.25,6,ClickHighDeg,12,FALSE
Ctrl,6,25,Ctrl_6_225.3_148.4,225.3,148.4,469.375,309.1666666666667,7,ClickHighDeg,11,FALSE
Ctrl,6,25,Ctrl_6_167_186.3,167,186.3,347.9166666666667,388.125,5,ClickHighDeg,13,FALSE
Ctrl,6,25,Ctrl_6_141_248.3,141,248.3,293.75,517.2916666666666,4,ClickHighDeg,14,FALSE
Ctrl,6,25,Ctrl_6_213.1_125.6,213.1,125.6,443.9583333333333,261.6666666666667,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_99.6_188.5,99.6,188.5,207.5,392.7083333333333,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_127.4_49.3,127.4,49.3,265.4166666666667,102.70833333333333,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_74.4_185.2,74.4,185.2,155,385.8333333333333,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_224.2_195.1,224.2,195.1,467.0833333333333,406.4583333333333,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_159.3_105.8,159.3,105.8,331.875,220.41666666666666,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_145.8_273.8,145.8,273.8,303.75,570.4166666666666,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_144.2_119.5,144.2,119.5,300.4166666666667,248.95833333333334,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_217.5_56.6,217.5,56.6,453.125,117.91666666666667,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_68.4_269.6,68.4,269.6,142.5,561.6666666666666,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_90.4_194.4,90.4,194.4,188.33333333333334,405,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_159.1_82.2,159.1,82.2,331.4583333333333,171.25,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_154.4_286.6,154.4,286.6,321.6666666666667,597.0833333333334,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_86.9_173.7,86.9,173.7,181.04166666666666,361.875,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_82.4_207.6,82.4,207.6,171.66666666666666,432.5,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_161.8_58,161.8,58,337.0833333333333,120.83333333333333,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_223.9_133.3,223.9,133.3,466.4583333333333,277.7083333333333,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_227.5_172,227.5,172,473.9583333333333,358.3333333333333,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_87.7_163.8,87.7,163.8,182.70833333333334,341.25,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_137.1_211.6,137.1,211.6,285.625,440.8333333333333,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_219.7_303.1,219.7,303.1,457.7083333333333,631.4583333333334,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_233.1_179.2,233.1,179.2,485.625,373.3333333333333,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_91.8_189.2,91.8,189.2,191.25,394.1666666666667,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_152.9_58.5,152.9,58.5,318.5416666666667,121.875,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_75.2_274.9,75.2,274.9,156.66666666666666,572.7083333333334,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_158.7_48.6,158.7,48.6,330.625,101.25,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_233.8_84.1,233.8,84.1,487.0833333333333,175.20833333333334,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_60.1_107,60.1,107,125.20833333333333,222.91666666666666,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_124.8_64.2,124.8,64.2,260,133.75,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_183.2_134.3,183.2,134.3,381.6666666666667,279.7916666666667,2,ClickHighDeg,16,FALSE
Ctrl,6,25,Ctrl_6_90.2_180.9,90.2,180.9,187.91666666666666,376.875,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_84.6_169,84.6,169,176.25,352.0833333333333,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_230.3_165.7,230.3,165.7,479.7916666666667,345.2083333333333,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_230.8_158.6,230.8,158.6,480.8333333333333,330.4166666666667,1,ClickHighDeg,17,FALSE
Ctrl,6,25,Ctrl_6_244.5_119.9,244.5,119.9,509.375,249.79166666666666,1,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_57_31.9,57,31.9,118.75,66.45833333333333,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_105.9_96.6,105.9,96.6,220.625,201.25,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_71_73.6,71,73.6,147.91666666666666,153.33333333333334,84,ClickHighDeg,1,TRUE
Ctrl,7,84,Ctrl_7_60.5_24.8,60.5,24.8,126.04166666666667,51.666666666666664,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_47.8_24.2,47.8,24.2,99.58333333333333,50.416666666666664,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_285.9_241.2,285.9,241.2,595.625,502.5,30,ClickHighDeg,4,FALSE
Ctrl,7,84,Ctrl_7_121.5_96.9,121.5,96.9,253.125,201.875,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_41.3_109.2,41.3,109.2,86.04166666666667,227.5,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_121.1_101.9,121.1,101.9,252.29166666666666,212.29166666666666,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_28.3_106.9,28.3,106.9,58.958333333333336,222.70833333333334,10,ClickHighDeg,12,FALSE
Ctrl,7,84,Ctrl_7_21.7_101,21.7,101,45.208333333333336,210.41666666666666,10,ClickHighDeg,12,FALSE
Ctrl,7,84,Ctrl_7_110.6_81.1,110.6,81.1,230.41666666666666,168.95833333333334,31,ClickHighDeg,3,FALSE
Ctrl,7,84,Ctrl_7_106_102,106,102,220.83333333333334,212.5,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_106_107.4,106,107.4,220.83333333333334,223.75,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_35.1_94,35.1,94,73.125,195.83333333333334,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_29.5_33.9,29.5,33.9,61.458333333333336,70.625,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_267.6_84.1,267.6,84.1,557.5,175.20833333333334,60,ClickHighDeg,2,FALSE
Ctrl,7,84,Ctrl_7_110.9_239.7,110.9,239.7,231.04166666666666,499.375,2,ClickHighDeg,20,FALSE
Ctrl,7,84,Ctrl_7_100.4_107.5,100.4,107.5,209.16666666666666,223.95833333333334,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_40.7_100.5,40.7,100.5,84.79166666666667,209.375,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_140.2_240.1,140.2,240.1,292.0833333333333,500.2083333333333,84,ClickHighDeg,1,TRUE
Ctrl,7,84,Ctrl_7_96.6_272.1,96.6,272.1,201.25,566.875,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_103.9_285.3,103.9,285.3,216.45833333333334,594.375,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_53.9_22.4,53.9,22.4,112.29166666666667,46.666666666666664,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_335.4_246.8,335.4,246.8,698.75,514.1666666666666,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_23.3_55.9,23.3,55.9,48.541666666666664,116.45833333333333,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_32.7_55.9,32.7,55.9,68.125,116.45833333333333,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_25.1_42.5,25.1,42.5,52.291666666666664,88.54166666666667,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_31_42.3,31,42.3,64.58333333333333,88.125,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_300.3_72.8,300.3,72.8,625.625,151.66666666666666,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_303.3_57.7,303.3,57.7,631.875,120.20833333333333,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_112_93.8,112,93.8,233.33333333333334,195.41666666666666,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_150.5_96.3,150.5,96.3,313.5416666666667,200.625,22,ClickHighDeg,7,FALSE
Ctrl,7,84,Ctrl_7_303.3_109.9,303.3,109.9,631.875,228.95833333333334,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_297.1_122,297.1,122,618.9583333333334,254.16666666666666,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_40.6_34.6,40.6,34.6,84.58333333333333,72.08333333333333,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_309.1_105.5,309.1,105.5,643.9583333333334,219.79166666666666,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_36.7_39.1,36.7,39.1,76.45833333333333,81.45833333333333,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_42.6_45.7,42.6,45.7,88.75,95.20833333333333,2,ClickHighDeg,20,FALSE
Ctrl,7,84,Ctrl_7_213.6_322.2,213.6,322.2,445,671.25,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_210.2_229.1,210.2,229.1,437.9166666666667,477.2916666666667,10,ClickHighDeg,12,FALSE
Ctrl,7,84,Ctrl_7_222.9_285.7,222.9,285.7,464.375,595.2083333333334,26,ClickHighDeg,5,FALSE
Ctrl,7,84,Ctrl_7_32.2_72.3,32.2,72.3,67.08333333333333,150.625,2,ClickHighDeg,20,FALSE
Ctrl,7,84,Ctrl_7_135.4_281.1,135.4,281.1,282.0833333333333,585.625,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_179_206.7,179,206.7,372.9166666666667,430.625,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_204.9_172,204.9,172,426.875,358.3333333333333,7,ClickHighDeg,15,FALSE
Ctrl,7,84,Ctrl_7_210.6_326.5,210.6,326.5,438.75,680.2083333333334,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_163.5_190.6,163.5,190.6,340.625,397.0833333333333,9,ClickHighDeg,13,FALSE
Ctrl,7,84,Ctrl_7_290.7_107.9,290.7,107.9,605.625,224.79166666666666,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_293.7_97.2,293.7,97.2,611.875,202.5,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_320.2_86.5,320.2,86.5,667.0833333333334,180.20833333333334,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_184.2_211.6,184.2,211.6,383.75,440.8333333333333,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_110.2_56.2,110.2,56.2,229.58333333333334,117.08333333333333,12,ClickHighDeg,10,FALSE
Ctrl,7,84,Ctrl_7_317.8_80.7,317.8,80.7,662.0833333333334,168.125,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_318.7_93,318.7,93,663.9583333333334,193.75,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_314.9_99.1,314.9,99.1,656.0416666666666,206.45833333333334,5,ClickHighDeg,17,FALSE
Ctrl,7,84,Ctrl_7_76.8_21.4,76.8,21.4,160,44.583333333333336,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_63.6_18.5,63.6,18.5,132.5,38.541666666666664,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_311.9_84.7,311.9,84.7,649.7916666666666,176.45833333333334,10,ClickHighDeg,12,FALSE
Ctrl,7,84,Ctrl_7_281.9_107.8,281.9,107.8,587.2916666666666,224.58333333333334,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_330.2_231.5,330.2,231.5,687.9166666666666,482.2916666666667,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_311.8_62.9,311.8,62.9,649.5833333333334,131.04166666666666,7,ClickHighDeg,15,FALSE
Ctrl,7,84,Ctrl_7_319.1_64.9,319.1,64.9,664.7916666666666,135.20833333333334,7,ClickHighDeg,15,FALSE
Ctrl,7,84,Ctrl_7_315.1_71,315.1,71,656.4583333333334,147.91666666666666,7,ClickHighDeg,15,FALSE
Ctrl,7,84,Ctrl_7_117.8_106.1,117.8,106.1,245.41666666666666,221.04166666666666,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_317.3_59,317.3,59,661.0416666666666,122.91666666666667,7,ClickHighDeg,15,FALSE
Ctrl,7,84,Ctrl_7_311.8_55.6,311.8,55.6,649.5833333333334,115.83333333333333,7,ClickHighDeg,15,FALSE
Ctrl,7,84,Ctrl_7_314.6_279.2,314.6,279.2,655.4166666666666,581.6666666666666,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_324.7_269.4,324.7,269.4,676.4583333333334,561.25,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_332.5_256,332.5,256,692.7083333333334,533.3333333333334,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_329.2_263.1,329.2,263.1,685.8333333333334,548.125,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_266.9_26.2,266.9,26.2,556.0416666666666,54.583333333333336,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_120.6_138.8,120.6,138.8,251.25,289.1666666666667,24,ClickHighDeg,6,FALSE
Ctrl,7,84,Ctrl_7_101.3_101.8,101.3,101.8,211.04166666666666,212.08333333333334,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_103.2_112.1,103.2,112.1,215,233.54166666666666,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_111_98.9,111,98.9,231.25,206.04166666666666,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_114_110,114,110,237.5,229.16666666666666,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_116.2_99.8,116.2,99.8,242.08333333333334,207.91666666666666,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_111.5_105,111.5,105,232.29166666666666,218.75,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_117.4_94,117.4,94,244.58333333333334,195.83333333333334,20,ClickHighDeg,8,FALSE
Ctrl,7,84,Ctrl_7_115.6_136.6,115.6,136.6,240.83333333333334,284.5833333333333,22,ClickHighDeg,7,FALSE
Ctrl,7,84,Ctrl_7_260.4_301.1,260.4,301.1,542.5,627.2916666666666,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_325_243.9,325,243.9,677.0833333333334,508.125,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_122.6_187.6,122.6,187.6,255.41666666666666,390.8333333333333,2,ClickHighDeg,20,FALSE
Ctrl,7,84,Ctrl_7_138.7_289.9,138.7,289.9,288.9583333333333,603.9583333333334,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_84_240.1,84,240.1,175,500.2083333333333,11,ClickHighDeg,11,FALSE
Ctrl,7,84,Ctrl_7_37.1_80.4,37.1,80.4,77.29166666666667,167.5,1,ClickHighDeg,21,FALSE
Ctrl,7,84,Ctrl_7_281.2_38.8,281.2,38.8,585.8333333333334,80.83333333333333,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_285.4_27.4,285.4,27.4,594.5833333333334,57.083333333333336,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_288.9_31.6,288.9,31.6,601.875,65.83333333333333,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_265.9_32.4,265.9,32.4,553.9583333333334,67.5,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_280.2_32.3,280.2,32.3,583.75,67.29166666666667,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_101.3_217.7,101.3,217.7,211.04166666666666,453.5416666666667,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_109.6_211.9,109.6,211.9,228.33333333333334,441.4583333333333,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_132.2_187.7,132.2,187.7,275.4166666666667,391.0416666666667,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_244.5_328.1,244.5,328.1,509.375,683.5416666666666,2,ClickHighDeg,20,FALSE
Ctrl,7,84,Ctrl_7_22_75.8,22,75.8,45.833333333333336,157.91666666666666,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_130.8_290.2,130.8,290.2,272.5,604.5833333333334,2,ClickHighDeg,20,FALSE
Ctrl,7,84,Ctrl_7_108_220.6,108,220.6,225,459.5833333333333,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_261_31,261,31,543.75,64.58333333333333,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_265.2_38.8,265.2,38.8,552.5,80.83333333333333,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_272.7_26.9,272.7,26.9,568.125,56.041666666666664,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_272_34.3,272,34.3,566.6666666666666,71.45833333333333,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_287.3_36.6,287.3,36.6,598.5416666666666,76.25,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_237.2_257.6,237.2,257.6,494.1666666666667,536.6666666666666,3,ClickHighDeg,19,FALSE
Ctrl,7,84,Ctrl_7_267.5_277.3,267.5,277.3,557.2916666666666,577.7083333333334,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_289.3_278.6,289.3,278.6,602.7083333333334,580.4166666666666,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_269.6_281.9,269.6,281.9,561.6666666666666,587.2916666666666,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_253.4_322.2,253.4,322.2,527.9166666666666,671.25,2,ClickHighDeg,20,FALSE
Ctrl,7,84,Ctrl_7_112.3_50.3,112.3,50.3,233.95833333333334,104.79166666666667,12,ClickHighDeg,10,FALSE
Ctrl,7,84,Ctrl_7_17.4_81.3,17.4,81.3,36.25,169.375,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_20.7_67.3,20.7,67.3,43.125,140.20833333333334,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_16.5_60.6,16.5,60.6,34.375,126.25,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_14.6_67.4,14.6,67.4,30.416666666666668,140.41666666666666,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_274.2_40.1,274.2,40.1,571.25,83.54166666666667,13,ClickHighDeg,9,FALSE
Ctrl,7,84,Ctrl_7_34.7_104.7,34.7,104.7,72.29166666666667,218.125,7,ClickHighDeg,15,FALSE
Ctrl,7,84,Ctrl_7_163.6_287.3,163.6,287.3,340.8333333333333,598.5416666666666,8,ClickHighDeg,14,FALSE
Ctrl,7,84,Ctrl_7_158.6_282.3,158.6,282.3,330.4166666666667,588.125,8,ClickHighDeg,14,FALSE
Ctrl,7,84,Ctrl_7_153.1_296.1,153.1,296.1,318.9583333333333,616.875,8,ClickHighDeg,14,FALSE
Ctrl,7,84,Ctrl_7_148.6_291.9,148.6,291.9,309.5833333333333,608.125,8,ClickHighDeg,14,FALSE
Ctrl,7,84,Ctrl_7_144.2_295.8,144.2,295.8,300.4166666666667,616.25,8,ClickHighDeg,14,FALSE
Ctrl,7,84,Ctrl_7_158.1_291.4,158.1,291.4,329.375,607.0833333333334,8,ClickHighDeg,14,FALSE
Ctrl,7,84,Ctrl_7_190.6_291.3,190.6,291.3,397.0833333333333,606.875,11,ClickHighDeg,11,FALSE
Ctrl,7,84,Ctrl_7_212.4_254.8,212.4,254.8,442.5,530.8333333333334,6,ClickHighDeg,16,FALSE
Ctrl,7,84,Ctrl_7_121.3_285.8,121.3,285.8,252.70833333333334,595.4166666666666,4,ClickHighDeg,18,FALSE
Ctrl,7,84,Ctrl_7_286.5_163.9,286.5,163.9,596.875,341.4583333333333,5,ClickHighDeg,17,FALSE
